,Content ID,reaction_Type,Datetime,category,content_type,sentiment,scores
8318,9ee8836d-af4b-46ad-8869-4e0b1dedff7d,adore,14-11-2020,tennis,audio,positive,72
8327,9ee8836d-af4b-46ad-8869-4e0b1dedff7d,adore,07-03-2021,tennis,audio,positive,72
8349,b81f446e-be9b-4fff-8faf-7732c6306c75,adore,10-06-2021,cooking,audio,positive,72
8353,b81f446e-be9b-4fff-8faf-7732c6306c75,adore,20-01-2021,cooking,audio,positive,72
8360,b81f446e-be9b-4fff-8faf-7732c6306c75,adore,01-05-2021,cooking,audio,positive,72
8367,d72ea14e-16fb-4e2d-acf1-59a29dfa21df,adore,08-04-2021,public speaking,audio,positive,72
8386,a059c110-6fab-4a4f-9482-eaf2c269911e,adore,29-01-2021,food,GIF,positive,72
8405,a059c110-6fab-4a4f-9482-eaf2c269911e,adore,21-07-2020,food,GIF,positive,72
8420,a059c110-6fab-4a4f-9482-eaf2c269911e,adore,20-09-2020,food,GIF,positive,72
8429,b90bb1f2-9dbf-4802-a0e2-103dac50d272,adore,12-01-2021,fitness,video,positive,72
8450,b90bb1f2-9dbf-4802-a0e2-103dac50d272,adore,20-05-2021,fitness,video,positive,72
8477,4e659bd8-44b6-41a3-893c-c528474a29c9,adore,30-12-2020,education,video,positive,72
8484,4e659bd8-44b6-41a3-893c-c528474a29c9,adore,29-01-2021,education,video,positive,72
8519,915505a1-6d75-4894-8200-0f088c19431b,adore,09-09-2020,cooking,video,positive,72
8540,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,adore,28-09-2020,cooking,GIF,positive,72
8548,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,adore,17-02-2021,cooking,GIF,positive,72
8554,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,adore,10-07-2020,cooking,GIF,positive,72
8579,3ce1063a-2277-4285-97b0-9bd53a941cd7,adore,15-11-2020,travel,GIF,positive,72
8594,3ce1063a-2277-4285-97b0-9bd53a941cd7,adore,18-08-2020,travel,GIF,positive,72
8596,3ce1063a-2277-4285-97b0-9bd53a941cd7,adore,18-10-2020,travel,GIF,positive,72
8604,1089b539-bbb6-4ef7-ba3e-a15af2bc5f42,adore,24-04-2021,food,photo,positive,72
8639,2d10f5b0-c590-429f-8b68-52c239617d26,adore,28-04-2021,technology,GIF,positive,72
8643,2d10f5b0-c590-429f-8b68-52c239617d26,adore,30-03-2021,technology,GIF,positive,72
8651,2d10f5b0-c590-429f-8b68-52c239617d26,adore,23-03-2021,technology,GIF,positive,72
8668,cb0bd265-610e-4d5f-bc00-1732f58562dc,adore,04-10-2020,science,GIF,positive,72
8689,b2344491-76af-4b2c-b569-e9af85298b30,adore,28-01-2021,culture,video,positive,72
8702,178f85a7-c2d1-4127-94d2-30adf96ae7fd,adore,22-11-2020,science,photo,positive,72
8704,178f85a7-c2d1-4127-94d2-30adf96ae7fd,adore,18-12-2020,science,photo,positive,72
8713,178f85a7-c2d1-4127-94d2-30adf96ae7fd,adore,07-07-2020,science,photo,positive,72
8758,89cf06bc-e921-4cfd-bd16-d071757d90a2,adore,08-01-2021,animals,video,positive,72
8817,e4827a5c-c604-4aad-b7ed-b396b3601b74,adore,11-03-2021,education,photo,positive,72
8819,e4827a5c-c604-4aad-b7ed-b396b3601b74,adore,09-11-2020,education,photo,positive,72
8846,abecd821-ad3d-43b0-a550-aadd9d267072,adore,24-12-2020,tennis,video,positive,72
8889,0289b7bc-bc95-4f1d-83fe-9ca662194158,adore,15-02-2021,tennis,audio,positive,72
8896,3a7b85dd-717e-4460-8144-498fdbc9380c,adore,28-01-2021,education,video,positive,72
8929,3a7b85dd-717e-4460-8144-498fdbc9380c,adore,12-02-2021,education,video,positive,72
8939,03e51c25-cba9-471b-b627-f15550b83fca,adore,05-07-2020,veganism,GIF,positive,72
8969,03e51c25-cba9-471b-b627-f15550b83fca,adore,16-06-2021,veganism,GIF,positive,72
9035,71246f1e-0b64-4922-a6ae-c86c446837be,adore,02-12-2020,healthy eating,video,positive,72
9052,41bc0418-db4b-48b4-ada6-18eda999cd25,adore,22-10-2020,travel,video,positive,72
9061,41bc0418-db4b-48b4-ada6-18eda999cd25,adore,30-09-2020,travel,video,positive,72
9071,31d142d9-4557-4613-bce5-cfe63cd0a3cf,adore,16-09-2020,soccer,photo,positive,72
9074,31d142d9-4557-4613-bce5-cfe63cd0a3cf,adore,16-12-2020,soccer,photo,positive,72
9076,31d142d9-4557-4613-bce5-cfe63cd0a3cf,adore,29-12-2020,soccer,photo,positive,72
9078,31d142d9-4557-4613-bce5-cfe63cd0a3cf,adore,02-12-2020,soccer,photo,positive,72
9083,31d142d9-4557-4613-bce5-cfe63cd0a3cf,adore,17-07-2020,soccer,photo,positive,72
9100,31d142d9-4557-4613-bce5-cfe63cd0a3cf,adore,01-12-2020,soccer,photo,positive,72
9120,77f0131d-a06e-40d6-8f6d-a64c0491d1b5,adore,12-11-2020,healthy eating,audio,positive,72
9133,ad5ddd13-b8ea-4174-ad71-da1663c7f959,adore,22-07-2020,Technology,video,positive,72
9143,447954af-c2c0-4546-881c-3ba1cb104209,adore,30-06-2020,tennis,audio,positive,72
9173,a8d3e5b8-7838-477c-82ce-4c90029e56ce,adore,20-12-2020,public speaking,photo,positive,72
9178,a8d3e5b8-7838-477c-82ce-4c90029e56ce,adore,29-11-2020,public speaking,photo,positive,72
9213,a412c4fa-42c9-4bd8-a2d7-1ad1dcbe9615,adore,10-05-2021,dogs,video,positive,72
9215,a412c4fa-42c9-4bd8-a2d7-1ad1dcbe9615,adore,15-01-2021,dogs,video,positive,72
9270,dfdf6d34-e60b-4d21-9973-4bf07769be78,adore,21-08-2020,public speaking,photo,positive,72
9294,cebae43b-4f77-4689-86e0-66fb107d5eef,adore,31-07-2020,culture,GIF,positive,72
9296,cebae43b-4f77-4689-86e0-66fb107d5eef,adore,29-09-2020,culture,GIF,positive,72
9317,cebae43b-4f77-4689-86e0-66fb107d5eef,adore,15-05-2021,culture,GIF,positive,72
9333,7e2e14e2-79eb-41d0-8d5f-eba20460f049,adore,22-06-2020,dogs,photo,positive,72
9348,7e2e14e2-79eb-41d0-8d5f-eba20460f049,adore,28-09-2020,dogs,photo,positive,72
9368,34cb120b-853b-4788-8978-a3544449136b,adore,01-11-2020,food,photo,positive,72
9375,34cb120b-853b-4788-8978-a3544449136b,adore,28-08-2020,food,photo,positive,72
9389,e4fd43f5-c0cb-47cd-bc41-1e07a8081323,adore,08-10-2020,soccer,GIF,positive,72
9394,e4fd43f5-c0cb-47cd-bc41-1e07a8081323,adore,24-06-2020,soccer,GIF,positive,72
9427,697af362-e84b-4429-b4ea-4123c6ab44ba,adore,27-06-2020,science,video,positive,72
9447,697af362-e84b-4429-b4ea-4123c6ab44ba,adore,29-01-2021,science,video,positive,72
9453,697af362-e84b-4429-b4ea-4123c6ab44ba,adore,13-07-2020,science,video,positive,72
9526,ad8bc9be-50a3-491a-b240-49b8f573238e,adore,21-10-2020,soccer,GIF,positive,72
9550,54acd843-1e09-4b30-a80a-b9e0295ff269,adore,02-04-2021,tennis,GIF,positive,72
9553,54acd843-1e09-4b30-a80a-b9e0295ff269,adore,05-01-2021,tennis,GIF,positive,72
9555,54acd843-1e09-4b30-a80a-b9e0295ff269,adore,30-04-2021,tennis,GIF,positive,72
9567,54acd843-1e09-4b30-a80a-b9e0295ff269,adore,09-03-2021,tennis,GIF,positive,72
9583,972b6e82-421f-43f6-905c-2168933de18f,adore,29-12-2020,animals,video,positive,72
9591,972b6e82-421f-43f6-905c-2168933de18f,adore,08-07-2020,animals,video,positive,72
9607,972b6e82-421f-43f6-905c-2168933de18f,adore,14-04-2021,animals,video,positive,72
9609,972b6e82-421f-43f6-905c-2168933de18f,adore,09-08-2020,animals,video,positive,72
9616,972b6e82-421f-43f6-905c-2168933de18f,adore,01-09-2020,animals,video,positive,72
9654,78c7c5a7-5de4-469e-8460-49e8e491bde6,adore,18-01-2021,public speaking,GIF,positive,72
9660,78c7c5a7-5de4-469e-8460-49e8e491bde6,adore,08-09-2020,public speaking,GIF,positive,72
9680,d75016e9-9817-47e7-a2f9-dbfae392d3d6,adore,29-07-2020,culture,GIF,positive,72
9699,46bd9a52-6547-457f-87fa-0e434e5bc61c,adore,27-08-2020,fitness,photo,positive,72
9708,46bd9a52-6547-457f-87fa-0e434e5bc61c,adore,15-12-2020,fitness,photo,positive,72
9717,46bd9a52-6547-457f-87fa-0e434e5bc61c,adore,24-04-2021,fitness,photo,positive,72
9753,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,adore,15-07-2020,culture,photo,positive,72
9782,501b2f88-999b-4ad9-b2f5-4b9c36a31259,adore,30-06-2020,cooking,photo,positive,72
9789,501b2f88-999b-4ad9-b2f5-4b9c36a31259,adore,03-12-2020,cooking,photo,positive,72
9821,501b2f88-999b-4ad9-b2f5-4b9c36a31259,adore,03-08-2020,cooking,photo,positive,72
9871,0da2523f-acc4-4687-9844-45eaa5e90c65,adore,01-04-2021,technology,video,positive,72
9875,0da2523f-acc4-4687-9844-45eaa5e90c65,adore,14-12-2020,technology,video,positive,72
9876,0da2523f-acc4-4687-9844-45eaa5e90c65,adore,08-04-2021,technology,video,positive,72
9887,0da2523f-acc4-4687-9844-45eaa5e90c65,adore,30-04-2021,technology,video,positive,72
9889,0da2523f-acc4-4687-9844-45eaa5e90c65,adore,04-12-2020,technology,video,positive,72
9891,0da2523f-acc4-4687-9844-45eaa5e90c65,adore,10-09-2020,technology,video,positive,72
9902,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,adore,01-09-2020,healthy eating,photo,positive,72
9906,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,adore,02-07-2020,healthy eating,photo,positive,72
9910,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,adore,04-07-2020,healthy eating,photo,positive,72
9983,02ba5af1-784a-44cc-ae3a-14833c4a2237,adore,10-02-2021,healthy eating,video,positive,72
9986,02ba5af1-784a-44cc-ae3a-14833c4a2237,adore,10-10-2020,healthy eating,video,positive,72
9988,02ba5af1-784a-44cc-ae3a-14833c4a2237,adore,23-01-2021,healthy eating,video,positive,72
9994,02ba5af1-784a-44cc-ae3a-14833c4a2237,adore,27-08-2020,healthy eating,video,positive,72
10006,02ba5af1-784a-44cc-ae3a-14833c4a2237,adore,07-06-2021,healthy eating,video,positive,72
10008,02ba5af1-784a-44cc-ae3a-14833c4a2237,adore,16-09-2020,healthy eating,video,positive,72
10010,02ba5af1-784a-44cc-ae3a-14833c4a2237,adore,26-10-2020,healthy eating,video,positive,72
10028,c84f903e-32ae-4ce1-b66b-d876439fccf5,adore,11-04-2021,healthy eating,audio,positive,72
10045,c84f903e-32ae-4ce1-b66b-d876439fccf5,adore,12-03-2021,healthy eating,audio,positive,72
10083,86f4e4df-636a-48f5-bb66-03ea4fd00214,adore,14-08-2020,veganism,photo,positive,72
10093,86f4e4df-636a-48f5-bb66-03ea4fd00214,adore,12-09-2020,veganism,photo,positive,72
10099,86f4e4df-636a-48f5-bb66-03ea4fd00214,adore,21-12-2020,veganism,photo,positive,72
10131,b27bfcfe-64df-499e-b60f-f93d2200c589,adore,06-07-2020,Soccer,video,positive,72
10140,91f7585b-c756-475b-9f21-877d7c48b579,adore,09-06-2021,soccer,video,positive,72
10158,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,adore,21-12-2020,culture,photo,positive,72
10159,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,adore,02-10-2020,culture,photo,positive,72
10171,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,adore,29-07-2020,culture,photo,positive,72
10172,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,adore,26-01-2021,culture,photo,positive,72
10179,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,adore,30-01-2021,culture,photo,positive,72
10218,b07a2298-7c03-49b3-a0a6-c65333847598,adore,30-06-2020,culture,GIF,positive,72
10225,38a50d44-5a3d-41c1-bf46-58638def9442,adore,13-03-2021,fitness,video,positive,72
10247,f7c26d94-b7c6-45a0-b882-354d8d89c2af,adore,05-09-2020,science,audio,positive,72
10251,b8368fca-8fe3-4768-beed-5056cff63c23,adore,28-09-2020,technology,photo,positive,72
10252,b8368fca-8fe3-4768-beed-5056cff63c23,adore,17-12-2020,technology,audio,positive,72
10255,b8368fca-8fe3-4768-beed-5056cff63c23,adore,29-11-2020,technology,audio,positive,72
10260,b8368fca-8fe3-4768-beed-5056cff63c23,adore,02-07-2020,technology,audio,positive,72
10265,b8368fca-8fe3-4768-beed-5056cff63c23,adore,23-05-2021,technology,audio,positive,72
10276,b8368fca-8fe3-4768-beed-5056cff63c23,adore,07-12-2020,technology,audio,positive,72
10292,29d7781c-9302-4269-91f3-c23afb33467a,adore,12-10-2020,public speaking,video,positive,72
10304,29d7781c-9302-4269-91f3-c23afb33467a,adore,26-11-2020,public speaking,video,positive,72
10334,4df372b3-ed9d-41ef-b33d-b576ec383dfc,adore,31-05-2021,dogs,photo,positive,72
10335,4df372b3-ed9d-41ef-b33d-b576ec383dfc,adore,01-02-2021,dogs,audio,positive,72
10353,4df372b3-ed9d-41ef-b33d-b576ec383dfc,adore,06-11-2020,dogs,audio,positive,72
10354,4df372b3-ed9d-41ef-b33d-b576ec383dfc,adore,22-11-2020,dogs,audio,positive,72
10428,fc346df4-d165-4ed0-8d43-a6896daf908e,adore,30-08-2020,public speaking,video,positive,72
10433,fc346df4-d165-4ed0-8d43-a6896daf908e,adore,06-01-2021,public speaking,video,positive,72
10434,fc346df4-d165-4ed0-8d43-a6896daf908e,adore,29-08-2020,public speaking,video,positive,72
10451,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,adore,05-05-2021,animals,photo,positive,72
10494,def0559c-73c2-48f9-b85d-0c807659207f,adore,10-01-2021,animals,audio,positive,72
10521,77b49477-2f3c-455a-b8f1-09ec2e553174,adore,04-07-2020,cooking,video,positive,72
10531,77b49477-2f3c-455a-b8f1-09ec2e553174,adore,05-12-2020,cooking,video,positive,72
10550,d4813cf8-87d5-421e-81f7-c5d43c25c62a,adore,07-10-2020,technology,GIF,positive,72
10551,d4813cf8-87d5-421e-81f7-c5d43c25c62a,adore,02-04-2021,technology,GIF,positive,72
10565,d4813cf8-87d5-421e-81f7-c5d43c25c62a,adore,27-08-2020,technology,GIF,positive,72
10589,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,adore,27-04-2021,healthy eating,video,positive,72
10592,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,adore,04-02-2021,healthy eating,video,positive,72
10609,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,adore,30-07-2020,healthy eating,video,positive,72
10621,9522ddea-8e07-4a2a-a001-25e4a534b8f6,adore,06-04-2021,technology,GIF,positive,72
10645,9522ddea-8e07-4a2a-a001-25e4a534b8f6,adore,18-10-2020,technology,GIF,positive,72
10692,b85e1b0d-1018-4a65-a709-4ac5323e06d9,adore,13-10-2020,fitness,video,positive,72
10734,fbd8f70d-d62d-42e8-9508-9f5815ab578c,adore,10-12-2020,education,video,positive,72
10737,fbd8f70d-d62d-42e8-9508-9f5815ab578c,adore,05-03-2021,education,video,positive,72
10773,6dbd153c-5b69-4ffb-a869-6285fb0c764d,adore,23-07-2020,technology,audio,positive,72
10782,9108109e-c521-4528-9d90-4c804cbb866d,adore,06-07-2020,veganism,audio,positive,72
10801,9108109e-c521-4528-9d90-4c804cbb866d,adore,22-05-2021,veganism,audio,positive,72
10832,4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,adore,21-09-2020,Animals,photo,positive,72
10834,4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,adore,23-09-2020,Animals,photo,positive,72
10841,4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,adore,02-08-2020,Animals,photo,positive,72
10866,88cbf75c-79f0-42cb-8733-af670f39d6e0,adore,18-09-2020,animals,audio,positive,72
10877,88cbf75c-79f0-42cb-8733-af670f39d6e0,adore,11-05-2021,animals,audio,positive,72
10884,88cbf75c-79f0-42cb-8733-af670f39d6e0,adore,19-07-2020,animals,audio,positive,72
10894,88cbf75c-79f0-42cb-8733-af670f39d6e0,adore,08-12-2020,animals,audio,positive,72
10904,58e8f463-aee3-46bb-81bb-a49ed8de8b04,adore,02-08-2020,technology,GIF,positive,72
10908,58e8f463-aee3-46bb-81bb-a49ed8de8b04,adore,04-11-2020,technology,GIF,positive,72
10914,218838d8-52f4-4608-a1ba-d8988cc3d029,adore,24-09-2020,food,video,positive,72
10984,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,adore,05-03-2021,technology,GIF,positive,72
11003,ac63258d-9d7d-4167-934e-48b3f3c43fa9,adore,28-02-2021,tennis,audio,positive,72
11016,ac63258d-9d7d-4167-934e-48b3f3c43fa9,adore,10-01-2021,tennis,audio,positive,72
11034,96d90aa6-a75b-4a75-9565-45f6cc8c9e98,adore,26-11-2020,public speaking,video,positive,72
11039,96d90aa6-a75b-4a75-9565-45f6cc8c9e98,adore,28-10-2020,public speaking,video,positive,72
11060,d200b97e-f661-4502-80d1-1e458816d558,adore,25-10-2020,science,audio,positive,72
11069,d200b97e-f661-4502-80d1-1e458816d558,adore,28-06-2020,science,audio,positive,72
11079,d200b97e-f661-4502-80d1-1e458816d558,adore,09-08-2020,science,audio,positive,72
11106,6b09861c-712e-46e6-a2a5-72e4b3878767,adore,09-08-2020,studying,photo,positive,72
11108,6b09861c-712e-46e6-a2a5-72e4b3878767,adore,20-10-2020,studying,photo,positive,72
11123,4c009116-c94a-4633-83fb-956565358565,adore,10-04-2021,soccer,photo,positive,72
11131,4c009116-c94a-4633-83fb-956565358565,adore,20-03-2021,soccer,photo,positive,72
11157,4c009116-c94a-4633-83fb-956565358565,adore,07-09-2020,soccer,photo,positive,72
11160,4c009116-c94a-4633-83fb-956565358565,adore,18-06-2021,soccer,photo,positive,72
11175,763560f8-e3c4-4dec-a40c-411c22d05c7b,adore,19-02-2021,food,photo,positive,72
11190,21bc508c-dd96-4fb1-b8a1-a92bef9fa666,adore,17-04-2021,animals,photo,positive,72
11210,5911afa4-2af5-4e7e-b6e3-e3b985597aa9,adore,22-11-2020,dogs,audio,positive,72
11234,9531f7f8-d0cc-4e42-9cbb-94d93692653f,adore,18-03-2021,soccer,photo,positive,72
11236,9531f7f8-d0cc-4e42-9cbb-94d93692653f,adore,17-01-2021,soccer,photo,positive,72
11263,3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,adore,16-02-2021,healthy eating,GIF,positive,72
11274,3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,adore,21-05-2021,healthy eating,GIF,positive,72
11288,3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,adore,28-07-2020,healthy eating,GIF,positive,72
11294,09bb0893-a05b-49bc-95ec-1e158577bf13,adore,11-08-2020,healthy eating,photo,positive,72
11305,09bb0893-a05b-49bc-95ec-1e158577bf13,adore,08-04-2021,healthy eating,photo,positive,72
11310,09bb0893-a05b-49bc-95ec-1e158577bf13,adore,25-06-2020,healthy eating,photo,positive,72
11343,e409d5be-a02d-4688-9869-eb940fe1e133,adore,14-01-2021,public speaking,audio,positive,72
11348,bd656a40-09c1-4219-8210-e667136e3734,adore,21-01-2021,culture,GIF,positive,72
11358,bd656a40-09c1-4219-8210-e667136e3734,adore,20-09-2020,culture,GIF,positive,72
11408,afe1fed5-5639-45c7-89f8-ce9d1078c910,adore,28-05-2021,cooking,audio,positive,72
11423,afe1fed5-5639-45c7-89f8-ce9d1078c910,adore,03-03-2021,cooking,audio,positive,72
11451,af6c5966-dfe7-460b-9853-62ed9f18aed4,adore,16-06-2021,technology,photo,positive,72
11467,af6c5966-dfe7-460b-9853-62ed9f18aed4,adore,17-06-2021,technology,photo,positive,72
11483,af6c5966-dfe7-460b-9853-62ed9f18aed4,adore,09-11-2020,technology,photo,positive,72
11485,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,adore,07-07-2020,public speaking,photo,positive,72
11498,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,adore,09-07-2020,public speaking,audio,positive,72
11501,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,adore,20-10-2020,public speaking,audio,positive,72
11535,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,adore,12-07-2020,healthy eating,photo,positive,72
11540,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,adore,28-03-2021,healthy eating,photo,positive,72
11546,57528f91-7b0d-4120-acaf-82ee87f6df7d,adore,20-10-2020,education,photo,positive,72
11563,57528f91-7b0d-4120-acaf-82ee87f6df7d,adore,06-12-2020,education,video,positive,72
11630,4e7535a7-4547-4da5-952e-607442ebed79,adore,04-01-2021,dogs,GIF,positive,72
11644,4e7535a7-4547-4da5-952e-607442ebed79,adore,21-06-2020,dogs,GIF,positive,72
11645,4e7535a7-4547-4da5-952e-607442ebed79,adore,04-06-2021,dogs,GIF,positive,72
11658,5444a751-c58b-456a-9fc9-1e4f292f2920,adore,12-02-2021,cooking,GIF,positive,72
11663,5444a751-c58b-456a-9fc9-1e4f292f2920,adore,04-07-2020,cooking,GIF,positive,72
11669,5444a751-c58b-456a-9fc9-1e4f292f2920,adore,09-09-2020,cooking,GIF,positive,72
11678,5444a751-c58b-456a-9fc9-1e4f292f2920,adore,30-09-2020,cooking,GIF,positive,72
11711,4c598198-bd8b-4b86-8440-b8ecba62abe7,adore,17-04-2021,technology,photo,positive,72
11713,4c598198-bd8b-4b86-8440-b8ecba62abe7,adore,06-10-2020,technology,photo,positive,72
11720,4c598198-bd8b-4b86-8440-b8ecba62abe7,adore,13-07-2020,technology,photo,positive,72
11722,4c598198-bd8b-4b86-8440-b8ecba62abe7,adore,19-10-2020,technology,photo,positive,72
11748,1157961e-120e-4b2d-8fb2-705433ed9918,adore,17-10-2020,veganism,video,positive,72
11765,e0c5ae74-b379-4d34-a7ae-824daea8d682,adore,15-06-2021,Soccer,audio,positive,72
11785,1f0ed2b8-8531-416f-b694-a40a63f378a0,adore,16-08-2020,animals,photo,positive,72
11809,65304022-f925-48f0-9dfc-436578f22c77,adore,04-03-2021,soccer,audio,positive,72
11827,65304022-f925-48f0-9dfc-436578f22c77,adore,23-12-2020,soccer,audio,positive,72
11833,65304022-f925-48f0-9dfc-436578f22c77,adore,26-02-2021,soccer,audio,positive,72
11852,754eb96d-65d0-416b-aec4-4ba35836157d,adore,24-02-2021,tennis,GIF,positive,72
11865,c0ea9b69-639e-42fe-8aa5-67f46036a17c,adore,21-08-2020,animals,photo,positive,72
11878,476e3ce0-3291-4c77-b3a3-deabee114efc,adore,18-07-2020,healthy eating,audio,positive,72
11880,476e3ce0-3291-4c77-b3a3-deabee114efc,adore,22-03-2021,healthy eating,audio,positive,72
11885,476e3ce0-3291-4c77-b3a3-deabee114efc,adore,03-05-2021,healthy eating,audio,positive,72
11907,83d08b29-6cdc-436c-89a6-20c3d60f7e73,adore,14-03-2021,soccer,GIF,positive,72
11910,83d08b29-6cdc-436c-89a6-20c3d60f7e73,adore,22-03-2021,soccer,GIF,positive,72
11939,83d08b29-6cdc-436c-89a6-20c3d60f7e73,adore,21-02-2021,soccer,GIF,positive,72
11949,f5068d8a-d4ba-49ee-8f30-716c1ec57e04,adore,08-11-2020,tennis,GIF,positive,72
11965,f5068d8a-d4ba-49ee-8f30-716c1ec57e04,adore,09-02-2021,tennis,GIF,positive,72
11976,8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,adore,18-08-2020,technology,audio,positive,72
11983,8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,adore,27-06-2020,technology,audio,positive,72
11991,8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,adore,07-02-2021,technology,audio,positive,72
11998,8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,adore,22-02-2021,technology,audio,positive,72
12009,b9bfb48f-a6b6-4c15-869a-1acceea04fca,adore,05-05-2021,soccer,video,positive,72
12018,b9bfb48f-a6b6-4c15-869a-1acceea04fca,adore,04-08-2020,soccer,video,positive,72
12062,674507f9-c555-4876-89c7-c06b6db561c0,adore,10-03-2021,animals,audio,positive,72
12090,dd7069e3-d0ad-4599-b159-032267fd5008,adore,03-07-2020,public speaking,photo,positive,72
12114,732e236f-f063-42b6-b5c1-24938385a126,adore,08-10-2020,education,photo,positive,72
12122,732e236f-f063-42b6-b5c1-24938385a126,adore,25-03-2021,education,audio,positive,72
12163,1c77e474-0cc6-40ac-b48b-cbc511bffc77,adore,01-06-2021,healthy eating,video,positive,72
12170,1c77e474-0cc6-40ac-b48b-cbc511bffc77,adore,24-02-2021,healthy eating,video,positive,72
12179,1c77e474-0cc6-40ac-b48b-cbc511bffc77,adore,07-03-2021,healthy eating,video,positive,72
12218,bcd3702f-c27e-48ce-889b-63f765f498ef,adore,02-06-2021,education,GIF,positive,72
12238,10baeb43-5bb2-49df-9644-f91a3c77725a,adore,13-01-2021,food,photo,positive,72
12273,2ea5611f-f6e0-4696-9153-cda8d2b9a2a3,adore,02-04-2021,technology,photo,positive,72
12276,2ea5611f-f6e0-4696-9153-cda8d2b9a2a3,adore,20-01-2021,technology,photo,positive,72
12283,2ea5611f-f6e0-4696-9153-cda8d2b9a2a3,adore,25-04-2021,technology,photo,positive,72
12286,2ea5611f-f6e0-4696-9153-cda8d2b9a2a3,adore,03-11-2020,technology,photo,positive,72
